source,target,date
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/184/1972,1976-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/298/1974,1976-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1976,1976-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/71/1973,1976-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/81/1973,1976-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1976-07-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/125/2002,2003-05-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/2003,https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2001,2003-05-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/166/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/112/2013,2013-06-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/39/1960,1963-12-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/23/1968,1973-11-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/1964,1973-11-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1973,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1969,1973-11-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/118/1985,1986-06-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/133/1984,1986-06-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/170/2013,2018-07-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/236/2017,2018-07-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/269/2017,2018-07-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2008,2018-07-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/89/2018,2018-07-03
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2021,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/2011,2021-06-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/101/2022,2022-06-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/167/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/25/1984,2022-06-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1983-06-02
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1988,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/682/1988,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1985,1991-04-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1990,1991-04-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/31/1989,1991-04-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/107/1969,1996-05-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/129/1968,1996-05-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/358/1994,1996-05-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1964,1996-05-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/444/1995,1996-05-16
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/14/2016,2017-06-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/141/2017,2017-06-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/229/2016,2017-06-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/230/2016,2017-06-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/256/2015,2017-06-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/80/2014,2017-06-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/168/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/89/2016,2017-06-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/169/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/59/1970,1970-11-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/169/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/579/1989,1990-03-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/169/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/227/2007,2016-06-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/169/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/263/1994,2016-06-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/1962,https://dati.cortecostituzionale.it/ontology/Pronuncia/11/1957,1962-03-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/1962,https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1957,1962-03-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/1962,https://dati.cortecostituzionale.it/ontology/Pronuncia/19/1957,1962-03-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/1962,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1962-03-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/138/1999,2004-01-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2011,https://dati.cortecostituzionale.it/ontology/Pronuncia/321/2009,2011-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2011,https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2010,2011-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/121/2013,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/123/2010,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/138/1999,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/188/2016,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/2/2012,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/205/2016,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2012,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/26/2014,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/280/2016,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/298/2009,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/2012,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/323/2011,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2003,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/357/2010,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/40/2016,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/46/2009,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/60/2011,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/69/2017,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/8/2013,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/17/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/97/2013,2017-11-21
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1985,1988-01-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/301/1987,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/346/2003,2004-06-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/362/2000,2004-06-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2012,2013-07-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/170/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/350/2007,2013-07-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/171/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/173/1986,1990-03-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/171/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/295/1993,1999-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/171/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/355/1998,1999-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/171/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1995,2001-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/171/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/533/1995,2001-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/119/1980,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/252/1985,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/32/1976,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/367/1983,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/96/1980,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,1988-01-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1985,1988-01-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1985,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/212/1987,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/651/1988,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/807/1988,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/2011,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1996,2011-05-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/133/1984,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/146/1972,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/23/1968,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/260/2000,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/33/2002,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2010,2016-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,2016-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/160/2007,2016-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/22/2003,2016-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/302/2010,2016-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/173/2016,https://dati.cortecostituzionale.it/ontology/Pronuncia/70/2015,2016-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/174/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/81/1958,1963-12-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/174/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1986,1987-05-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/174/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1988,1989-03-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/174/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,2001-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/174/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/272/1994,2001-05-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/266/1983,1985-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1985,1985-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1967,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/32/1976,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1965,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/96/1980,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/258/2012,2018-06-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/280/2005,2018-06-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/280/2011,2018-06-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/281/2011,2018-06-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/360/2003,2018-06-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/366/2007,2018-06-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2018,https://dati.cortecostituzionale.it/ontology/Pronuncia/90/2018,2018-06-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/175/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/142/2020,2022-06-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/163/1977,1981-10-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/168/1983,1985-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1961,1985-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/367/1983,1985-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1985-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/79/1961,1985-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/245/1989,1990-03-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/305/1985,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/545/1987,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/2002,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/145/2014,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2012,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/77/2015,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/176/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/170/2013,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/163/1977,1981-10-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/1981,https://dati.cortecostituzionale.it/ontology/Pronuncia/176/1981,1981-10-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/110/2008,2014-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/2005,2014-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/216/2009,2014-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/26/2014,2014-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/296/2003,2014-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/357/2010,2014-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1999,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/2012,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/144/2009,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/153/2017,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/174/2001,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/203/2011,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/27/2001,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/275/2005,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/292/1987,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/6/2014,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/177/2017,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1985,2017-07-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1982,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1972,1982-10-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1982,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/1964,1982-10-25
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1984,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,1984-06-14
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/25/1984,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/62/1977,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1986-06-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1990,https://dati.cortecostituzionale.it/ontology/Pronuncia/348/1987,1990-03-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/11/2008,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/280/2005,2008-05-19
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/154/2014,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/219/2014,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/304/2013,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/310/2013,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/178/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/70/2015,2015-06-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/179/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/230/1975,1976-07-14
https://dati.cortecostituzionale.it/ontology/Pronuncia/179/1976,https://dati.cortecostituzionale.it/ontology/Pronuncia/26/1975,1976-07-14
https://dati.cortecostituzionale.it/ontology/Pronuncia/179/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,1985-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/179/1985,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1985-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/179/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/222/1989,1992-04-02
https://dati.cortecostituzionale.it/ontology/Pronuncia/179/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/280/2011,2014-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/101/1962,1963-03-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/65/1962,1963-03-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/1963,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1962,1963-03-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/1967,https://dati.cortecostituzionale.it/ontology/Pronuncia/64/1966,1967-02-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/322/1987,1994-01-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1992,2000-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1972,2000-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/141/1998,2000-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/506/1987,2000-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/53/1998,2000-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/6/1991,2000-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/76/1989,2000-01-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/251/2005,2006-01-11
